epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,4,,,,,0.07801418751478195,2.3094241619110107
0,4,,,0.10312499850988388,2.303515911102295,,
1,9,,,,,0.07692307978868484,2.309330940246582
1,9,,,0.10781250149011612,2.303335428237915,,
2,14,,,,,0.0540098212659359,2.3076446056365967
2,14,,,0.09531249850988388,2.3029212951660156,,
3,19,,,,,0.09328968822956085,2.305325746536255
3,19,,,0.11874999850988388,2.302513837814331,,
4,24,,,,,0.07637752592563629,2.302652359008789
4,24,,,0.1171875,2.302032947540283,,
5,29,,,,,0.07610474526882172,2.3010964393615723
5,29,,,0.10000000149011612,2.3013319969177246,,
6,34,,,,,0.07610474526882172,2.297780752182007
6,34,,,0.10000000149011612,2.30108380317688,,
7,39,,,,,0.07610474526882172,2.2951624393463135
7,39,,,0.10000000149011612,2.3005237579345703,,
8,44,,,,,0.07692307978868484,2.2926926612854004
8,44,,,0.10468749701976776,2.299717426300049,,
9,49,,,,,0.07637752592563629,2.2896416187286377
9,49,,,0.09531249850988388,2.2996418476104736,,
10,54,,,,,0.07692307978868484,2.288379430770874
10,54,,,0.10000000149011612,2.2985622882843018,,
11,59,,,,,0.07692307978868484,2.287108898162842
11,59,,,0.10000000149011612,2.297828197479248,,
12,64,,,,,0.07692307978868484,2.2859950065612793
12,64,,,0.10000000149011612,2.2971320152282715,,
13,69,,,,,0.08647026866674423,2.2858200073242188
13,69,,,0.1015625,2.295961856842041,,
14,74,,,,,0.11893071234226227,2.285557746887207
14,74,,,0.12656250596046448,2.294595241546631,,
15,79,,,,,0.23213312029838562,2.285658359527588
15,79,,,0.17812499403953552,2.2934110164642334,,
16,84,,,,,0.14293508231639862,2.2869222164154053
16,84,,,0.21718749403953552,2.2921762466430664,,
17,89,,,,,0.07965084910392761,2.2876763343811035
17,89,,,0.14374999701976776,2.290813684463501,,
18,94,,,,,0.0785597413778305,2.2862510681152344
18,94,,,0.10312499850988388,2.288729190826416,,
19,99,,,,,0.12165848165750504,2.283743143081665
19,99,,,0.125,2.28696870803833,,
20,104,,,,,0.4811784029006958,2.280177354812622
20,104,,,0.19843749701976776,2.2849783897399902,,
21,109,,,,,0.5100927352905273,2.2766153812408447
21,109,,,0.34843748807907104,2.2827296257019043,,
22,114,,,,,0.43153300881385803,2.272589683532715
22,114,,,0.328125,2.280442476272583,,
23,119,,,,,0.48199671506881714,2.2676146030426025
23,119,,,0.3187499940395355,2.277764081954956,,
24,124,,,,,0.44571739435195923,2.2629966735839844
24,124,,,0.32343751192092896,2.274890184402466,,
25,129,,,,,0.4258047044277191,2.258178234100342
25,129,,,0.2828125059604645,2.271768808364868,,
26,134,,,,,0.4258047044277191,2.2538387775421143
26,134,,,0.265625,2.2681937217712402,,
27,139,,,,,0.43589743971824646,2.2505626678466797
27,139,,,0.26875001192092896,2.263948917388916,,
28,144,,,,,0.5079105496406555,2.2474536895751953
28,144,,,0.29218751192092896,2.2595202922821045,,
29,149,,,,,0.5297327041625977,2.2451975345611572
29,149,,,0.38593751192092896,2.2544209957122803,,
30,154,,,,,0.26241135597229004,2.2419559955596924
30,154,,,0.3734374940395355,2.248610734939575,,
31,159,,,,,0.27768686413764954,2.2380855083465576
31,159,,,0.36406248807907104,2.242257833480835,,
32,164,,,,,0.2825968265533447,2.2339298725128174
32,164,,,0.3828125,2.2347583770751953,,
33,169,,,,,0.3390616476535797,2.2279231548309326
33,169,,,0.390625,2.2265028953552246,,
34,174,,,,,0.3518821597099304,2.2172014713287354
34,174,,,0.45781248807907104,2.216611385345459,,
35,179,,,,,0.3240589201450348,2.2038419246673584
35,179,,,0.44062501192092896,2.2056145668029785,,
36,184,,,,,0.3450627326965332,2.186245918273926
36,184,,,0.44218748807907104,2.192600727081299,,
37,189,,,,,0.3379705548286438,2.1652958393096924
37,189,,,0.4593749940395355,2.177734851837158,,
38,194,,,,,0.6369339823722839,2.1418709754943848
38,194,,,0.48124998807907104,2.161133289337158,,
39,199,,,,,0.6290234327316284,2.116682291030884
39,199,,,0.528124988079071,2.1429057121276855,,
40,204,,,,,0.6058374047279358,2.0899510383605957
40,204,,,0.5171874761581421,2.122620105743408,,
41,209,,,,,0.5504637360572815,2.063425064086914
41,209,,,0.453125,2.0993010997772217,,
42,214,,,,,0.5392798781394958,2.0363495349884033
42,214,,,0.4156250059604645,2.074538469314575,,
43,219,,,,,0.4997272193431854,2.0060088634490967
43,219,,,0.390625,2.045828342437744,,
44,224,,,,,0.5103655457496643,1.970314860343933
44,224,,,0.3812499940395355,2.015043258666992,,
45,229,,,,,0.5338243246078491,1.9314346313476562
45,229,,,0.3984375,1.9815410375595093,,
46,234,,,,,0.5428259968757629,1.887534260749817
46,234,,,0.4140625,1.9458553791046143,,
47,239,,,,,0.5496453642845154,1.841518759727478
47,239,,,0.41874998807907104,1.9052436351776123,,
48,244,,,,,0.5531914830207825,1.7926266193389893
48,244,,,0.42656248807907104,1.86260187625885,,
49,249,,,,,0.560829222202301,1.7446153163909912
49,249,,,0.43437498807907104,1.8174388408660889,,
50,250,0.560829222202301,1.7446153163909912,,,,
