epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,9,,,,,0.3887489438056946,2.174229383468628
0,9,,,0.16249999403953552,2.1287102699279785,,
1,19,,,,,0.42695215344429016,1.9351756572723389
1,19,,,0.23906250298023224,1.8806867599487305,,
2,29,,,,,0.4500419795513153,1.6557002067565918
2,29,,,0.30000001192092896,1.7555463314056396,,
3,39,,,,,0.496221661567688,1.4891493320465088
3,39,,,0.29765623807907104,1.6810858249664307,,
4,49,,,,,0.6020151376724243,1.3727484941482544
4,49,,,0.3296875059604645,1.6058038473129272,,
5,59,,,,,0.6851385235786438,1.2529791593551636
5,59,,,0.34375,1.536604881286621,,
6,69,,,,,0.6721242666244507,1.1321662664413452
6,69,,,0.4203124940395355,1.4596211910247803,,
7,79,,,,,0.6910159587860107,1.0321274995803833
7,79,,,0.4546875059604645,1.3718490600585938,,
8,89,,,,,0.6977329850196838,0.9641010761260986
8,89,,,0.48906248807907104,1.2845017910003662,,
9,99,,,,,0.7489504814147949,0.9121798872947693
9,99,,,0.52734375,1.2123674154281616,,
10,109,,,,,0.7808564305305481,0.8583889603614807
10,109,,,0.546875,1.1565845012664795,,
11,119,,,,,0.8026868104934692,0.7980994582176208
11,119,,,0.5835937261581421,1.087632179260254,,
12,129,,,,,0.8005877137184143,0.7402036190032959
12,129,,,0.5953124761581421,1.0395580530166626,,
13,139,,,,,0.787993311882019,0.6884730458259583
13,139,,,0.632031261920929,0.9860737919807434,,
14,149,,,,,0.8001679182052612,0.6551884412765503
14,149,,,0.657031238079071,0.9146605730056763,,
15,159,,,,,0.8110831379890442,0.6287930011749268
15,159,,,0.660937488079071,0.887759804725647,,
16,169,,,,,0.8068849444389343,0.605912983417511
16,169,,,0.6585937738418579,0.8617511987686157,,
17,179,,,,,0.8157010674476624,0.5622783303260803
17,179,,,0.68359375,0.8135591745376587,,
18,189,,,,,0.8564231991767883,0.5206160545349121
18,189,,,0.7007812261581421,0.7751039266586304,,
19,199,,,,,0.8497061133384705,0.502252995967865
19,199,,,0.680468738079071,0.7902505993843079,,
20,209,,,,,0.8782535791397095,0.48520007729530334
20,209,,,0.7093750238418579,0.7403867840766907,,
21,219,,,,,0.8979848623275757,0.4667384922504425
21,219,,,0.72265625,0.6987579464912415,,
22,229,,,,,0.8992443084716797,0.45280346274375916
22,229,,,0.6898437738418579,0.7189182043075562,,
23,239,,,,,0.9072208404541016,0.4284105896949768
23,239,,,0.7421875,0.6543496251106262,,
24,249,,,,,0.9143576622009277,0.40184295177459717
24,249,,,0.7437499761581421,0.6319031715393066,,
25,259,,,,,0.9122586250305176,0.3875126242637634
25,259,,,0.7515624761581421,0.6227977275848389,,
26,269,,,,,0.9097397327423096,0.3744049072265625
26,269,,,0.778124988079071,0.5842055082321167,,
27,279,,,,,0.9214945435523987,0.3524903655052185
27,279,,,0.778124988079071,0.549733579158783,,
28,289,,,,,0.9244332313537598,0.33609989285469055
28,289,,,0.788281261920929,0.539198100566864,,
29,299,,,,,0.9286314249038696,0.3218524754047394
29,299,,,0.7914062738418579,0.5358973741531372,,
30,309,,,,,0.9332493543624878,0.30294859409332275
30,309,,,0.827343761920929,0.49566107988357544,,
31,319,,,,,0.9370276927947998,0.2870553731918335
31,319,,,0.821093738079071,0.47349029779434204,,
32,329,,,,,0.9349286556243896,0.2743614912033081
32,329,,,0.8414062261581421,0.4510437548160553,,
33,339,,,,,0.9391267895698547,0.2584141194820404
33,339,,,0.8500000238418579,0.40664082765579224,,
34,349,,,,,0.9487825632095337,0.2422092854976654
34,349,,,0.852343738079071,0.4056616723537445,,
35,359,,,,,0.9559193849563599,0.23039525747299194
35,359,,,0.867968738079071,0.39446330070495605,,
36,369,,,,,0.9550797939300537,0.21534530818462372
36,369,,,0.885937511920929,0.3368709981441498,,
37,379,,,,,0.9575986862182617,0.20044295489788055
37,379,,,0.862500011920929,0.34493646025657654,,
38,389,,,,,0.9534004926681519,0.1895972490310669
38,389,,,0.8695312738418579,0.33303675055503845,,
39,399,,,,,0.9517212510108948,0.18015767633914948
39,399,,,0.8804687261581421,0.3486599028110504,,
40,409,,,,,0.9550797939300537,0.17075087130069733
40,409,,,0.899218738079071,0.28215062618255615,,
41,419,,,,,0.9643157124519348,0.15932272374629974
41,419,,,0.899218738079071,0.28297528624534607,,
42,429,,,,,0.9706129431724548,0.15130797028541565
42,429,,,0.893750011920929,0.26962757110595703,,
43,439,,,,,0.9722921848297119,0.14577822387218475
43,439,,,0.903124988079071,0.2562321722507477,,
44,449,,,,,0.9697732925415039,0.13815341889858246
44,449,,,0.9125000238418579,0.2401769459247589,,
45,459,,,,,0.965155303478241,0.13303549587726593
45,459,,,0.9117187261581421,0.2392926663160324,,
46,469,,,,,0.962636411190033,0.13056360185146332
46,469,,,0.90625,0.24011602997779846,,
47,479,,,,,0.9655751585960388,0.12419836968183517
47,479,,,0.9273437261581421,0.20625729858875275,,
48,489,,,,,0.9760705232620239,0.11626896262168884
48,489,,,0.940625011920929,0.17744490504264832,,
49,499,,,,,0.9785894155502319,0.11560747772455215
49,499,,,0.92578125,0.19341979920864105,,
50,500,0.9785894155502319,0.11560747772455215,,,,
