epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,4,,,,,0.07551487535238266,2.320887327194214
0,4,,,0.03750000149011612,2.3874306678771973,,
1,9,,,,,0.04004576802253723,2.3260254859924316
1,9,,,0.0546875,2.3617169857025146,,
2,14,,,,,0.07551487535238266,2.332005500793457
2,14,,,0.07500000298023224,2.3106703758239746,,
3,19,,,,,0.10183066129684448,2.328976631164551
3,19,,,0.11249999701976776,2.2504706382751465,,
4,24,,,,,0.1201372966170311,2.302708625793457
4,24,,,0.18437500298023224,2.169269561767578,,
5,29,,,,,0.17734554409980774,2.246851682662964
5,29,,,0.23749999701976776,2.098545551300049,,
6,34,,,,,0.19336384534835815,2.1721668243408203
6,34,,,0.2734375,2.0336530208587646,,
7,39,,,,,0.19679634273052216,2.0976064205169678
7,39,,,0.28437501192092896,1.9804608821868896,,
8,44,,,,,0.20251716673374176,2.0347039699554443
8,44,,,0.31718748807907104,1.9251716136932373,,
9,49,,,,,0.20709381997585297,1.98057222366333
9,49,,,0.3343749940395355,1.883493423461914,,
10,54,,,,,0.22768878936767578,1.9333393573760986
10,54,,,0.3656249940395355,1.8439708948135376,,
11,59,,,,,0.2471395879983902,1.887510895729065
11,59,,,0.38593751192092896,1.7994816303253174,,
12,64,,,,,0.2848970293998718,1.8424791097640991
12,64,,,0.421875,1.7665408849716187,,
13,69,,,,,0.3855835199356079,1.7986708879470825
13,69,,,0.4453125,1.7332744598388672,,
14,74,,,,,0.4748283624649048,1.759567141532898
14,74,,,0.4937500059604645,1.6861422061920166,,
15,79,,,,,0.527459979057312,1.7235150337219238
15,79,,,0.526562511920929,1.6477148532867432,,
16,84,,,,,0.549199104309082,1.689682960510254
16,84,,,0.53125,1.6154905557632446,,
17,89,,,,,0.5766590237617493,1.6564475297927856
17,89,,,0.5609375238418579,1.5890164375305176,,
18,94,,,,,0.6098397970199585,1.6263926029205322
18,94,,,0.5703125,1.5546672344207764,,
19,99,,,,,0.6487414240837097,1.5988906621932983
19,99,,,0.59375,1.5220699310302734,,
20,104,,,,,0.6876429915428162,1.574101448059082
20,104,,,0.6312500238418579,1.4934957027435303,,
21,109,,,,,0.7048054933547974,1.5514233112335205
21,109,,,0.671875,1.4605463743209839,,
22,114,,,,,0.7208238244056702,1.5309568643569946
22,114,,,0.659375011920929,1.434787392616272,,
23,119,,,,,0.7322654724121094,1.5107293128967285
23,119,,,0.698437511920929,1.4036155939102173,,
24,124,,,,,0.739130437374115,1.4903355836868286
24,124,,,0.7015625238418579,1.3803226947784424,,
25,129,,,,,0.7379862666130066,1.469585657119751
25,129,,,0.6937500238418579,1.3526804447174072,,
26,134,,,,,0.7356979250907898,1.4488142728805542
26,134,,,0.7109375,1.3199845552444458,,
27,139,,,,,0.7437071204185486,1.4256523847579956
27,139,,,0.6859375238418579,1.3086782693862915,,
28,144,,,,,0.7505720853805542,1.4026463031768799
28,144,,,0.684374988079071,1.2743580341339111,,
29,149,,,,,0.7551487684249878,1.3795567750930786
29,149,,,0.698437511920929,1.2577049732208252,,
30,154,,,,,0.7551487684249878,1.3548885583877563
30,154,,,0.7015625238418579,1.229680061340332,,
31,159,,,,,0.7597253918647766,1.3306403160095215
31,159,,,0.698437511920929,1.1945054531097412,,
32,164,,,,,0.7620137333869934,1.3061848878860474
32,164,,,0.706250011920929,1.1782965660095215,,
33,169,,,,,0.760869562625885,1.2796251773834229
33,169,,,0.715624988079071,1.1504625082015991,,
34,174,,,,,0.768878698348999,1.25259530544281
34,174,,,0.7046874761581421,1.133730173110962,,
35,179,,,,,0.7723112106323242,1.2241837978363037
35,179,,,0.7093750238418579,1.1013097763061523,,
36,184,,,,,0.774599552154541,1.1939661502838135
36,184,,,0.707812488079071,1.0870344638824463,,
37,189,,,,,0.7757437229156494,1.1602563858032227
37,189,,,0.7171875238418579,1.0661869049072266,,
38,194,,,,,0.7757437229156494,1.1295139789581299
38,194,,,0.7046874761581421,1.0546422004699707,,
39,199,,,,,0.7791761755943298,1.0953011512756348
39,199,,,0.714062511920929,1.020330786705017,,
40,204,,,,,0.7837528586387634,1.0642874240875244
40,204,,,0.723437488079071,1.0041344165802002,,
41,209,,,,,0.7871853709220886,1.0358970165252686
41,209,,,0.7250000238418579,0.9827091097831726,,
42,214,,,,,0.790617823600769,1.0075953006744385
42,214,,,0.7281249761581421,0.9676584005355835,,
43,219,,,,,0.7929061651229858,0.9820488691329956
43,219,,,0.721875011920929,0.9624235033988953,,
44,224,,,,,0.796338677406311,0.9567233920097351
44,224,,,0.739062488079071,0.9424999952316284,,
45,229,,,,,0.7986270189285278,0.9323080778121948
45,229,,,0.745312511920929,0.9221988916397095,,
46,234,,,,,0.8054919838905334,0.909179151058197
46,234,,,0.7437499761581421,0.9078750610351562,,
47,239,,,,,0.8123570084571838,0.8862271308898926
47,239,,,0.7593749761581421,0.881605327129364,,
48,244,,,,,0.8157894611358643,0.8635741472244263
48,244,,,0.753125011920929,0.8736945390701294,,
49,249,,,,,0.823798656463623,0.8417872786521912
49,249,,,0.754687488079071,0.8504585027694702,,
50,250,0.823798656463623,0.8417872786521912,,,,
