epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,7,,,,,0.07334963232278824,2.3055038452148438
0,8,,,0.4517669677734375,1.6342451572418213,,
1,16,,,,,0.07334963232278824,2.6386420726776123
1,17,,,0.7765042781829834,0.8673064708709717,,
2,25,,,,,0.10513447225093842,3.3009731769561768
2,26,,,0.8510028719902039,0.6626572012901306,,
3,34,,,,,0.19804401695728302,3.138169527053833
3,35,,,0.8968481421470642,0.537604808807373,,
4,43,,,,,0.29339852929115295,1.7242319583892822
4,44,,,0.939828097820282,0.44159364700317383,,
5,52,,,,,0.8899755477905273,0.5602312684059143
5,53,,,0.9598853588104248,0.3641006052494049,,
6,61,,,,,0.9413203001022339,0.3024697005748749
6,62,,,0.970391571521759,0.32479551434516907,,
7,70,,,,,0.9535452127456665,0.2502819299697876
7,71,,,0.9799426794052124,0.27792447805404663,,
8,79,,,,,0.9682151675224304,0.23588314652442932
8,80,,,0.9866284728050232,0.26329505443573,,
9,88,,,,,0.9706601500511169,0.22132793068885803
9,89,,,0.9914039969444275,0.23238052427768707,,
10,97,,,,,0.9779950976371765,0.20551587641239166
10,98,,,0.9933142066001892,0.22009606659412384,,
11,106,,,,,0.980440080165863,0.18626724183559418
11,107,,,0.9942693114280701,0.19191142916679382,,
12,115,,,,,0.9828850626945496,0.17308971285820007
12,116,,,0.9980897903442383,0.17989802360534668,,
13,124,,,,,0.9828850626945496,0.16341187059879303
13,125,,,0.9980897903442383,0.16296733915805817,,
14,133,,,,,0.9877750873565674,0.15069802105426788
14,134,,,0.9980897903442383,0.14249834418296814,,
15,142,,,,,0.9902200698852539,0.1411791443824768
15,143,,,0.9980897903442383,0.14204426109790802,,
16,151,,,,,0.9975550174713135,0.1305428445339203
16,152,,,1.0,0.13378958404064178,,
17,160,,,,,0.9975550174713135,0.12209213525056839
17,161,,,0.9990448951721191,0.12018498033285141,,
18,169,,,,,0.9975550174713135,0.11312872171401978
18,170,,,0.9990448951721191,0.11340516060590744,,
19,178,,,,,0.9975550174713135,0.1078350767493248
19,179,,,0.9980897903442383,0.09930211305618286,,
20,187,,,,,0.9975550174713135,0.10175641626119614
20,188,,,1.0,0.0956510677933693,,
21,196,,,,,0.9975550174713135,0.09661848098039627
21,197,,,1.0,0.09226980060338974,,
22,205,,,,,0.9975550174713135,0.09135168045759201
22,206,,,0.9990448951721191,0.09397020936012268,,
23,214,,,,,0.9975550174713135,0.08487319201231003
23,215,,,0.9990448951721191,0.07877787947654724,,
24,223,,,,,0.9975550174713135,0.07977358996868134
24,224,,,1.0,0.08227141946554184,,
25,232,,,,,1.0,0.07406995445489883
25,233,,,0.9990448951721191,0.07555004209280014,,
26,241,,,,,1.0,0.06896397471427917
26,242,,,0.9990448951721191,0.07082889974117279,,
27,250,,,,,1.0,0.06530851125717163
27,251,,,1.0,0.06708274781703949,,
28,259,,,,,1.0,0.060673996806144714
28,260,,,1.0,0.06506267935037613,,
29,268,,,,,1.0,0.0574636310338974
29,269,,,1.0,0.0604986846446991,,
30,277,,,,,1.0,0.054315175861120224
30,278,,,1.0,0.061477743089199066,,
31,286,,,,,1.0,0.05114525184035301
31,287,,,0.9990448951721191,0.05818928778171539,,
32,295,,,,,1.0,0.04833943024277687
32,296,,,1.0,0.05166506767272949,,
33,304,,,,,1.0,0.04602280631661415
33,305,,,1.0,0.05041324719786644,,
34,313,,,,,1.0,0.04393070191144943
34,314,,,1.0,0.04894193261861801,,
35,322,,,,,1.0,0.04212586209177971
35,323,,,1.0,0.04889189824461937,,
36,331,,,,,1.0,0.040789131075143814
36,332,,,1.0,0.046344950795173645,,
37,340,,,,,1.0,0.03920172154903412
37,341,,,1.0,0.043037597090005875,,
38,349,,,,,1.0,0.03785981982946396
38,350,,,1.0,0.043001383543014526,,
39,358,,,,,1.0,0.03570995107293129
39,359,,,1.0,0.04091579094529152,,
40,367,,,,,1.0,0.033842336386442184
40,368,,,1.0,0.03942659869790077,,
41,376,,,,,1.0,0.031974874436855316
41,377,,,1.0,0.03745076805353165,,
42,385,,,,,1.0,0.03145362064242363
42,386,,,1.0,0.03871805593371391,,
43,394,,,,,1.0,0.029637057334184647
43,395,,,1.0,0.03537113592028618,,
44,403,,,,,1.0,0.028602804988622665
44,404,,,1.0,0.03388924524188042,,
45,412,,,,,1.0,0.027510004118084908
45,413,,,1.0,0.03467503562569618,,
46,421,,,,,1.0,0.02623092196881771
46,422,,,1.0,0.030369283631443977,,
47,430,,,,,1.0,0.025376589968800545
47,431,,,1.0,0.029569972306489944,,
48,439,,,,,1.0,0.024229824542999268
48,440,,,1.0,0.030398525297641754,,
49,448,,,,,1.0,0.023241490125656128
49,449,,,1.0,0.028129899874329567,,
50,450,1.0,0.023241490125656128,,,,
