epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,9,,,,,0.22311212122440338,1.861296534538269
0,9,,,0.4742187559604645,1.5141806602478027,,
1,19,,,,,0.4702517092227936,7.368679523468018
1,19,,,0.69140625,0.7680398225784302,,
2,29,,,,,0.16132722795009613,27.551469802856445
2,29,,,0.8695312738418579,0.394448846578598,,
3,39,,,,,0.16018307209014893,30.848371505737305
3,39,,,0.9765625,0.14733123779296875,,
4,49,,,,,0.08009153604507446,45.26158905029297
4,49,,,0.944531261920929,0.11745975911617279,,
5,59,,,,,0.1212814673781395,36.50068664550781
5,59,,,0.9828125238418579,0.05509289354085922,,
6,69,,,,,0.20137299597263336,34.11099624633789
6,69,,,0.9820312261581421,0.05368825048208237,,
7,79,,,,,0.4107551574707031,35.2393798828125
7,79,,,0.987500011920929,0.04873792082071304,,
8,89,,,,,0.4954233467578888,28.876405715942383
8,89,,,0.98046875,0.06451807916164398,,
9,99,,,,,0.20366132259368896,42.190303802490234
9,99,,,0.9781249761581421,0.10374758392572403,,
10,109,,,,,0.20137299597263336,54.696258544921875
10,109,,,0.987500011920929,0.08493425697088242,,
11,119,,,,,0.2711670398712158,59.02006149291992
11,119,,,0.979687511920929,0.11377577483654022,,
12,129,,,,,0.2631579041481018,56.762733459472656
12,129,,,0.985156238079071,0.06997807323932648,,
13,139,,,,,0.2528603971004486,55.83504867553711
13,139,,,0.992968738079071,0.06634919345378876,,
14,149,,,,,0.28146451711654663,35.99636459350586
14,149,,,0.9867187738418579,0.16033022105693817,,
15,159,,,,,0.5125858187675476,24.6149845123291
15,159,,,0.9921875,0.061465226113796234,,
16,169,,,,,0.43821510672569275,21.9768123626709
16,169,,,0.9906250238418579,0.05067328363656998,,
17,179,,,,,0.3443935811519623,32.05555725097656
17,179,,,0.9984375238418579,0.04336988925933838,,
18,189,,,,,0.3867276906967163,62.800628662109375
18,189,,,0.99609375,0.022441184148192406,,
19,199,,,,,0.3924485146999359,83.46368408203125
19,199,,,0.9906250238418579,0.0808788388967514,,
20,209,,,,,0.3993135094642639,79.1529541015625
20,209,,,0.9921875,0.055389441549777985,,
21,219,,,,,0.42677345871925354,56.79707717895508
21,219,,,0.9906250238418579,0.09770075976848602,,
22,229,,,,,0.45766589045524597,34.899742126464844
22,229,,,0.996874988079071,0.030813002958893776,,
23,239,,,,,0.7631579041481018,25.274911880493164
23,239,,,0.98828125,0.3464585244655609,,
24,249,,,,,0.7551487684249878,15.890813827514648
24,249,,,0.9921875,0.12840256094932556,,
25,259,,,,,0.7345537543296814,15.809341430664062
25,259,,,0.992968738079071,0.14107748866081238,,
26,269,,,,,0.7448512315750122,17.927316665649414
26,269,,,0.99609375,0.09196782857179642,,
27,279,,,,,0.45766589045524597,27.74213409423828
27,279,,,0.9945312738418579,0.03003096580505371,,
28,289,,,,,0.45308923721313477,57.80581283569336
28,289,,,0.992968738079071,0.04238861799240112,,
29,299,,,,,0.45652174949645996,93.7884750366211
29,299,,,0.996874988079071,0.04352235049009323,,
30,309,,,,,0.45652174949645996,108.55540466308594
30,309,,,0.996874988079071,0.024226730689406395,,
31,319,,,,,0.4759725332260132,118.29047393798828
31,319,,,0.9945312738418579,0.2058860957622528,,
32,329,,,,,0.5045766830444336,97.80891418457031
32,329,,,0.9906250238418579,0.3064969480037689,,
33,339,,,,,0.5148741602897644,76.6105728149414
33,339,,,0.995312511920929,0.0524163544178009,,
34,349,,,,,0.527459979057312,48.44158172607422
34,349,,,0.99609375,0.052192915230989456,,
35,359,,,,,0.5926773548126221,19.64942169189453
35,359,,,0.996874988079071,0.022435029968619347,,
36,369,,,,,0.7185354828834534,11.989790916442871
36,369,,,0.996874988079071,0.042986758053302765,,
37,379,,,,,0.7654462456703186,14.125041007995605
37,379,,,0.9984375238418579,0.013776935636997223,,
38,389,,,,,0.8146452903747559,17.39089584350586
38,389,,,0.999218761920929,0.004352067597210407,,
39,399,,,,,0.8215103149414062,18.459213256835938
39,399,,,0.995312511920929,0.17509181797504425,,
40,409,,,,,0.7768878936767578,26.080047607421875
40,409,,,0.9945312738418579,0.6921140551567078,,
41,419,,,,,0.731121301651001,32.47669219970703
41,419,,,0.996874988079071,0.04708569496870041,,
42,429,,,,,0.7345537543296814,32.576080322265625
42,429,,,0.991406261920929,0.32731011509895325,,
43,439,,,,,0.7860412001609802,23.89031219482422
43,439,,,0.996874988079071,0.04140288382768631,,
44,449,,,,,0.8604118824005127,17.83657455444336
44,449,,,0.9976562261581421,0.06412401795387268,,
45,459,,,,,0.8855835199356079,14.25295639038086
45,459,,,1.0,3.0671745321342314e-07,,
46,469,,,,,0.8890160322189331,13.28221607208252
46,469,,,1.0,0.0,,
47,479,,,,,0.8867276906967163,13.138636589050293
47,479,,,0.999218761920929,0.0018054407555609941,,
48,489,,,,,0.8775743842124939,13.573671340942383
48,489,,,0.996874988079071,0.07044825702905655,,
49,499,,,,,0.8707093596458435,15.764771461486816
49,499,,,0.9976562261581421,0.09002405405044556,,
50,500,0.22311212122440338,1.861296534538269,,,,
