epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,4,,,,,0.07551487535238266,2.320971727371216
0,4,,,0.03593749925494194,2.38917875289917,,
1,9,,,,,0.03890160098671913,2.3271260261535645
1,9,,,0.05312500149011612,2.382420778274536,,
2,14,,,,,0.08009153604507446,2.336719512939453
2,14,,,0.04374999925494194,2.3740391731262207,,
3,19,,,,,0.09153318405151367,2.3443551063537598
3,19,,,0.04374999925494194,2.3764290809631348,,
4,24,,,,,0.07894736528396606,2.3495171070098877
4,24,,,0.04374999925494194,2.3665995597839355,,
5,29,,,,,0.06407322734594345,2.3547537326812744
5,29,,,0.05000000074505806,2.36264967918396,,
6,34,,,,,0.05377574265003204,2.3590729236602783
6,34,,,0.0546875,2.356999635696411,,
7,39,,,,,0.05034324899315834,2.3647751808166504
7,39,,,0.0546875,2.354649782180786,,
8,44,,,,,0.04919908568263054,2.369354486465454
8,44,,,0.05624999850988388,2.3497018814086914,,
9,49,,,,,0.05148741602897644,2.371312379837036
9,49,,,0.05624999850988388,2.348738193511963,,
10,54,,,,,0.05034324899315834,2.3710410594940186
10,54,,,0.05156249925494194,2.3407325744628906,,
11,59,,,,,0.05148741602897644,2.3696210384368896
11,59,,,0.0625,2.333805561065674,,
12,64,,,,,0.05377574265003204,2.366856813430786
12,64,,,0.06562499701976776,2.328138589859009,,
13,69,,,,,0.05377574265003204,2.3641014099121094
13,69,,,0.06562499701976776,2.3264899253845215,,
14,74,,,,,0.05377574265003204,2.360689640045166
14,74,,,0.06875000149011612,2.322779893875122,,
15,79,,,,,0.057208236306905746,2.356823205947876
15,79,,,0.07500000298023224,2.314995765686035,,
16,84,,,,,0.056064072996377945,2.3536691665649414
16,84,,,0.07656250149011612,2.3122472763061523,,
17,89,,,,,0.057208236306905746,2.349257707595825
17,89,,,0.078125,2.303713321685791,,
18,94,,,,,0.05949656665325165,2.3455841541290283
18,94,,,0.08281250298023224,2.2988102436065674,,
19,99,,,,,0.06407322734594345,2.341034412384033
19,99,,,0.07343749701976776,2.299414873123169,,
20,104,,,,,0.06636155396699905,2.336794853210449
20,104,,,0.09062500298023224,2.295229434967041,,
21,109,,,,,0.06979405134916306,2.3336329460144043
21,109,,,0.09062500298023224,2.2874696254730225,,
22,114,,,,,0.07208237797021866,2.329706907272339
22,114,,,0.09531249850988388,2.2809548377990723,,
23,119,,,,,0.07322654128074646,2.325552225112915
23,119,,,0.09531249850988388,2.274934768676758,,
24,124,,,,,0.07322654128074646,2.3216872215270996
24,124,,,0.09062500298023224,2.2749922275543213,,
25,129,,,,,0.07437071204185486,2.318110466003418
25,129,,,0.09062500298023224,2.272003650665283,,
26,134,,,,,0.07437071204185486,2.314058780670166
26,134,,,0.10468749701976776,2.2662806510925293,,
27,139,,,,,0.07894736528396606,2.310518741607666
27,139,,,0.11093749850988388,2.266181468963623,,
28,144,,,,,0.08009153604507446,2.3068959712982178
28,144,,,0.109375,2.2568564414978027,,
29,149,,,,,0.08123569935560226,2.3029861450195312
29,149,,,0.11249999701976776,2.2525410652160645,,
30,154,,,,,0.08123569935560226,2.2993335723876953
30,154,,,0.11562500149011612,2.2480244636535645,,
31,159,,,,,0.08581236004829407,2.2953941822052
31,159,,,0.12968750298023224,2.243351936340332,,
32,164,,,,,0.08924484997987747,2.2914507389068604
32,164,,,0.12343750149011612,2.2401537895202637,,
33,169,,,,,0.09153318405151367,2.28739857673645
33,169,,,0.12656250596046448,2.2352042198181152,,
34,174,,,,,0.09267734736204147,2.2836315631866455
34,174,,,0.13750000298023224,2.231078624725342,,
35,179,,,,,0.09496567398309708,2.2802112102508545
35,179,,,0.13593749701976776,2.2272837162017822,,
36,184,,,,,0.09725400805473328,2.2765138149261475
36,184,,,0.140625,2.220832347869873,,
37,189,,,,,0.09839817136526108,2.272584915161133
37,189,,,0.15937499701976776,2.220548629760742,,
38,194,,,,,0.10183066129684448,2.2691092491149902
38,194,,,0.14374999701976776,2.2148079872131348,,
39,199,,,,,0.10411899536848068,2.265510320663452
39,199,,,0.15312500298023224,2.212071657180786,,
40,204,,,,,0.10411899536848068,2.2627854347229004
40,204,,,0.15781250596046448,2.2082602977752686,,
41,209,,,,,0.10640732198953629,2.2591469287872314
41,209,,,0.15625,2.202152967453003,,
42,214,,,,,0.11098398268222809,2.2557334899902344
42,214,,,0.1640625,2.1978230476379395,,
43,219,,,,,0.11098398268222809,2.2523322105407715
43,219,,,0.17031249403953552,2.199943780899048,,
44,224,,,,,0.11098398268222809,2.2491214275360107
44,224,,,0.17812499403953552,2.1935338973999023,,
45,229,,,,,0.11327230930328369,2.245941400527954
45,229,,,0.16249999403953552,2.1924757957458496,,
46,234,,,,,0.11556064337491989,2.2429847717285156
46,234,,,0.18437500298023224,2.189192295074463,,
47,239,,,,,0.1189931333065033,2.2398927211761475
47,239,,,0.18281249701976776,2.180457592010498,,
48,244,,,,,0.1201372966170311,2.2362091541290283
48,244,,,0.17812499403953552,2.1819419860839844,,
49,249,,,,,0.1201372966170311,2.2338719367980957
49,249,,,0.1953125,2.1754393577575684,,
50,250,0.1201372966170311,2.2338719367980957,,,,
