epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,0,,,,,0.09779950976371765,2.297450065612793
0,1,,,,,0.07334963232278824,2.301783561706543
0,1,,,0.15000000596046448,2.3877646923065186,,
1,2,,,,,0.07334963232278824,2.3025457859039307
1,3,,,,,0.07334963232278824,2.3038620948791504
1,3,,,0.17499999701976776,2.3492555618286133,,
2,4,,,,,0.07334963232278824,2.3044168949127197
2,5,,,,,0.07334963232278824,2.305497407913208
2,5,,,0.15625,2.3360400199890137,,
3,6,,,,,0.07334963232278824,2.3064382076263428
3,7,,,,,0.07334963232278824,2.307044267654419
3,7,,,0.15000000596046448,2.3383829593658447,,
4,8,,,,,0.07334963232278824,2.3073246479034424
4,9,,,,,0.07334963232278824,2.3102359771728516
4,9,,,0.18125000596046448,2.254181146621704,,
5,10,,,,,0.07334963232278824,2.3097798824310303
5,11,,,,,0.07334963232278824,2.3124029636383057
5,11,,,0.16875000298023224,2.223978042602539,,
6,12,,,,,0.07334963232278824,2.31188702583313
6,13,,,,,0.07334963232278824,2.3114681243896484
6,13,,,0.16249999403953552,2.297077178955078,,
7,14,,,,,0.07334963232278824,2.3104958534240723
7,15,,,,,0.07334963232278824,2.3113434314727783
7,15,,,0.20000000298023224,2.197852849960327,,
8,16,,,,,0.07334963232278824,2.3092103004455566
8,17,,,,,0.07334963232278824,2.3121798038482666
8,17,,,0.25,2.1209957599639893,,
9,18,,,,,0.07334963232278824,2.310424566268921
9,19,,,,,0.07334963232278824,2.3065924644470215
9,19,,,0.21250000596046448,2.096881151199341,,
10,20,,,,,0.07334963232278824,2.303067684173584
10,21,,,,,0.07334963232278824,2.3011786937713623
10,21,,,0.25,2.0512712001800537,,
11,22,,,,,0.07579462230205536,2.296731472015381
11,23,,,,,0.080684594810009,2.2954046726226807
11,23,,,0.26875001192092896,2.058053731918335,,
12,24,,,,,0.08312958478927612,2.291329860687256
12,25,,,,,0.08312958478927612,2.285771608352661
12,25,,,0.3062500059604645,2.04508638381958,,
13,26,,,,,0.08312958478927612,2.28007435798645
13,27,,,,,0.08557457476854324,2.274998903274536
13,27,,,0.22499999403953552,2.072674036026001,,
14,28,,,,,0.10024449974298477,2.2683115005493164
14,29,,,,,0.10513447225093842,2.259528636932373
14,29,,,0.2874999940395355,2.062462329864502,,
15,30,,,,,0.11246943473815918,2.2511978149414062
15,31,,,,,0.12958435714244843,2.2404391765594482
15,31,,,0.2874999940395355,1.990545630455017,,
16,32,,,,,0.14669926464557648,2.2306745052337646
16,33,,,,,0.16625916957855225,2.2182352542877197
16,33,,,0.3375000059604645,1.9354965686798096,,
17,34,,,,,0.1711491495370865,2.205476999282837
17,35,,,,,0.173594132065773,2.194913625717163
17,35,,,0.3125,1.9580615758895874,,
18,36,,,,,0.18092909455299377,2.17956805229187
18,37,,,,,0.18581907451152802,2.1643660068511963
18,37,,,0.3125,1.9697281122207642,,
19,38,,,,,0.18092909455299377,2.1466891765594482
19,39,,,,,0.1833740770816803,2.1339762210845947
19,39,,,0.3499999940395355,1.9020181894302368,,
20,40,,,,,0.1833740770816803,2.1161863803863525
20,41,,,,,0.19315403699874878,2.1010076999664307
20,41,,,0.33125001192092896,1.8522742986679077,,
21,42,,,,,0.19804401695728302,2.0842127799987793
21,43,,,,,0.1955990195274353,2.062253475189209
21,43,,,0.32499998807907104,1.9623111486434937,,
22,44,,,,,0.20293398201465607,2.044938087463379
22,45,,,,,0.20537897944450378,2.025475025177002
22,45,,,0.39375001192092896,1.8335968255996704,,
23,46,,,,,0.2200489044189453,2.0089433193206787
23,47,,,,,0.23227383196353912,1.9916179180145264
23,47,,,0.3812499940395355,1.850620985031128,,
24,48,,,,,0.23960880935192108,1.9767911434173584
24,49,,,,,0.24938875436782837,1.958724021911621
24,49,,,0.34375,1.8670685291290283,,
25,50,,,,,0.2665036618709564,1.9447592496871948
25,51,,,,,0.26894864439964294,1.9336974620819092
25,51,,,0.38749998807907104,1.8062326908111572,,
26,52,,,,,0.3007335066795349,1.9211478233337402
26,53,,,,,0.3202933967113495,1.9068230390548706
26,53,,,0.3812499940395355,1.7968028783798218,,
27,54,,,,,0.33740830421447754,1.8950510025024414
27,55,,,,,0.36185818910598755,1.880382776260376
27,55,,,0.39375001192092896,1.7553436756134033,,
28,56,,,,,0.3643031716346741,1.8702497482299805
28,57,,,,,0.3765281140804291,1.8614230155944824
28,57,,,0.38749998807907104,1.8160905838012695,,
29,58,,,,,0.38386309146881104,1.8519554138183594
29,59,,,,,0.38386309146881104,1.846401572227478
29,59,,,0.40625,1.7957313060760498,,
30,60,,,,,0.3887530565261841,1.8367137908935547
30,61,,,,,0.3887530565261841,1.8303141593933105
30,61,,,0.4124999940395355,1.7622448205947876,,
31,62,,,,,0.39608803391456604,1.8217792510986328
31,63,,,,,0.41075795888900757,1.81095552444458
31,63,,,0.4375,1.7338517904281616,,
32,64,,,,,0.42053788900375366,1.8036226034164429
32,65,,,,,0.4278728663921356,1.7939387559890747
32,65,,,0.3687500059604645,1.7776689529418945,,
33,66,,,,,0.4352078139781952,1.7864575386047363
33,67,,,,,0.44254279136657715,1.7806528806686401
33,67,,,0.40625,1.708963394165039,,
34,68,,,,,0.4498777389526367,1.773701786994934
34,69,,,,,0.4621026813983917,1.7698653936386108
34,69,,,0.4437499940395355,1.6949409246444702,,
35,70,,,,,0.4718826413154602,1.7631531953811646
35,71,,,,,0.46699267625808716,1.7596919536590576
35,71,,,0.4375,1.6709791421890259,,
36,72,,,,,0.47432762384414673,1.7543846368789673
36,73,,,,,0.47921761870384216,1.7470357418060303
36,73,,,0.4625000059604645,1.6170024871826172,,
37,74,,,,,0.4841075837612152,1.7411067485809326
37,75,,,,,0.47921761870384216,1.7376450300216675
37,75,,,0.41874998807907104,1.6617600917816162,,
38,76,,,,,0.48655256628990173,1.7324678897857666
38,77,,,,,0.49877750873565674,1.7276345491409302
38,77,,,0.5062500238418579,1.6394805908203125,,
39,78,,,,,0.5061124563217163,1.7215933799743652
39,79,,,,,0.5061124563217163,1.7180286645889282
39,79,,,0.48124998807907104,1.5743868350982666,,
40,80,,,,,0.5110024213790894,1.7129476070404053
40,81,,,,,0.5207824110984802,1.7055213451385498
40,81,,,0.4437499940395355,1.7039413452148438,,
41,82,,,,,0.5232273936271667,1.700069785118103
41,83,,,,,0.5158924460411072,1.6986757516860962
41,83,,,0.45625001192092896,1.6384570598602295,,
42,84,,,,,0.5232273936271667,1.6942580938339233
42,85,,,,,0.5378972887992859,1.6875662803649902
42,85,,,0.543749988079071,1.5313690900802612,,
43,86,,,,,0.5403422713279724,1.6822354793548584
43,87,,,,,0.5501222610473633,1.6779381036758423
43,87,,,0.4625000059604645,1.6472854614257812,,
44,88,,,,,0.5525672435760498,1.6730529069900513
44,89,,,,,0.5476772785186768,1.6699787378311157
44,89,,,0.48124998807907104,1.5972788333892822,,
45,90,,,,,0.5501222610473633,1.6656622886657715
45,91,,,,,0.5599021911621094,1.659543514251709
45,91,,,0.518750011920929,1.5486335754394531,,
46,92,,,,,0.567237138748169,1.6557466983795166
46,93,,,,,0.5745721459388733,1.650347352027893
46,93,,,0.53125,1.5112762451171875,,
47,94,,,,,0.5745721459388733,1.6464940309524536
47,95,,,,,0.5770171284675598,1.639316439628601
47,95,,,0.550000011920929,1.5388870239257812,,
48,96,,,,,0.5794621109962463,1.635787844657898
48,97,,,,,0.5794621109962463,1.629634141921997
48,97,,,0.543749988079071,1.5093767642974854,,
49,98,,,,,0.5770171284675598,1.6265828609466553
