epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,0,,,,,0.09779950976371765,2.297450065612793
0,1,,,,,0.07334963232278824,2.301682949066162
0,1,,,0.15000000596046448,2.3877646923065186,,
1,2,,,,,0.07334963232278824,2.3021678924560547
1,3,,,,,0.07334963232278824,2.302875280380249
1,3,,,0.17499999701976776,2.3281679153442383,,
2,4,,,,,0.07334963232278824,2.3026323318481445
2,5,,,,,0.07334963232278824,2.302618980407715
2,5,,,0.18125000596046448,2.2327911853790283,,
3,6,,,,,0.07334963232278824,2.3020472526550293
3,7,,,,,0.07334963232278824,2.300910711288452
3,7,,,0.2562499940395355,2.108201026916504,,
4,8,,,,,0.07334963232278824,2.2995524406433105
4,9,,,,,0.07334963232278824,2.301254987716675
4,9,,,0.3187499940395355,1.872987151145935,,
5,10,,,,,0.07334963232278824,2.299987316131592
5,11,,,,,0.07334963232278824,2.30338191986084
5,11,,,0.42500001192092896,1.698486089706421,,
6,12,,,,,0.07334963232278824,2.3043088912963867
6,13,,,,,0.07334963232278824,2.308397054672241
6,13,,,0.4625000059604645,1.618909478187561,,
7,14,,,,,0.07334963232278824,2.312718391418457
7,15,,,,,0.07334963232278824,2.320176362991333
7,15,,,0.543749988079071,1.4445183277130127,,
8,16,,,,,0.07823961228132248,2.32460880279541
8,17,,,,,0.1369193196296692,2.3398666381835938
8,17,,,0.6625000238418579,1.2406840324401855,,
9,18,,,,,0.10024449974298477,2.3455867767333984
9,19,,,,,0.07334963232278824,2.3522238731384277
9,19,,,0.675000011920929,1.1799776554107666,,
10,20,,,,,0.07334963232278824,2.355684757232666
10,21,,,,,0.07334963232278824,2.3604462146759033
10,21,,,0.75,1.018197774887085,,
11,22,,,,,0.07334963232278824,2.359010696411133
11,23,,,,,0.07334963232278824,2.3656163215637207
11,23,,,0.7875000238418579,0.9914547204971313,,
12,24,,,,,0.07334963232278824,2.366406202316284
12,25,,,,,0.07579462230205536,2.3467867374420166
12,25,,,0.8187500238418579,0.9366455078125,,
13,26,,,,,0.08801955729722977,2.3397271633148193
13,27,,,,,0.09046454727649689,2.3251097202301025
13,27,,,0.84375,0.8378745913505554,,
14,28,,,,,0.09046454727649689,2.3134326934814453
14,29,,,,,0.10024449974298477,2.2933292388916016
14,29,,,0.856249988079071,0.8143585920333862,,
15,30,,,,,0.1149144247174263,2.273726224899292
15,31,,,,,0.12224938720464706,2.2398555278778076
15,31,,,0.8687499761581421,0.7472221851348877,,
16,32,,,,,0.12958435714244843,2.2122445106506348
16,33,,,,,0.15158924460411072,2.1567025184631348
16,33,,,0.8687499761581421,0.6772390604019165,,
17,34,,,,,0.17603911459445953,2.1127872467041016
17,35,,,,,0.19070903956890106,2.0502984523773193
17,35,,,0.8999999761581421,0.6712353825569153,,
18,36,,,,,0.21515892446041107,1.9894980192184448
18,37,,,,,0.23716381192207336,1.9107186794281006
18,37,,,0.918749988079071,0.6426623463630676,,
19,38,,,,,0.2542787194252014,1.8289350271224976
19,39,,,,,0.2616136968135834,1.7676035165786743
19,39,,,0.8999999761581421,0.6168583631515503,,
20,40,,,,,0.2665036618709564,1.6775473356246948
20,41,,,,,0.28117358684539795,1.5816097259521484
20,41,,,0.9312499761581421,0.5752148032188416,,
21,42,,,,,0.29095354676246643,1.4893903732299805
21,43,,,,,0.38630807399749756,1.3797369003295898
21,43,,,0.9125000238418579,0.5898159146308899,,
22,44,,,,,0.4816626012325287,1.2944650650024414
22,45,,,,,0.5941320061683655,1.1892138719558716
22,45,,,0.8999999761581421,0.5343157649040222,,
23,46,,,,,0.640586793422699,1.115899682044983
23,47,,,,,0.6601467132568359,1.042166829109192
23,47,,,0.9624999761581421,0.5205055475234985,,
24,48,,,,,0.6625916957855225,0.9844850301742554
24,49,,,,,0.6821516156196594,0.9186626076698303
24,49,,,0.949999988079071,0.5070322155952454,,
25,50,,,,,0.694376528263092,0.87720787525177
25,51,,,,,0.7066014409065247,0.841367244720459
25,51,,,0.9624999761581421,0.4734311103820801,,
26,52,,,,,0.718826413154602,0.8106528520584106
26,53,,,,,0.7555012106895447,0.7752391695976257
26,53,,,0.956250011920929,0.46855729818344116,,
27,54,,,,,0.7603911757469177,0.7519400715827942
27,55,,,,,0.7726161479949951,0.7302089333534241
27,55,,,0.9624999761581421,0.4358179569244385,,
28,56,,,,,0.7872860431671143,0.7124263644218445
28,57,,,,,0.7970660328865051,0.6965935826301575
28,57,,,0.9750000238418579,0.44135719537734985,,
29,58,,,,,0.8044009804725647,0.6837170124053955
29,59,,,,,0.8044009804725647,0.6695732474327087
29,59,,,0.96875,0.43261152505874634,,
30,60,,,,,0.8117359280586243,0.6592404842376709
30,61,,,,,0.8092909455299377,0.6515974998474121
30,61,,,0.9750000238418579,0.39780497550964355,,
31,62,,,,,0.8092909455299377,0.6448566913604736
31,63,,,,,0.8166258931159973,0.6327069997787476
31,63,,,0.987500011920929,0.3651657700538635,,
32,64,,,,,0.8215159177780151,0.6278954148292542
32,65,,,,,0.8337408304214478,0.6236240863800049
32,65,,,0.9750000238418579,0.3627966344356537,,
33,66,,,,,0.8337408304214478,0.6203793287277222
33,67,,,,,0.8337408304214478,0.6176320314407349
33,67,,,0.9937499761581421,0.3178747296333313,,
34,68,,,,,0.8337408304214478,0.6165111660957336
34,69,,,,,0.8337408304214478,0.6111531257629395
34,69,,,1.0,0.3026149868965149,,
35,70,,,,,0.8361858129501343,0.6076900959014893
35,71,,,,,0.8361858129501343,0.6202937364578247
35,71,,,0.9937499761581421,0.33264321088790894,,
36,72,,,,,0.8361858129501343,0.6217997074127197
36,73,,,,,0.8337408304214478,0.6083101034164429
36,73,,,0.9750000238418579,0.3038790822029114,,
37,74,,,,,0.8386307954788208,0.6063286066055298
37,75,,,,,0.8337408304214478,0.6182835102081299
37,75,,,0.9937499761581421,0.3095018267631531,,
38,76,,,,,0.8288508653640747,0.6176308393478394
38,77,,,,,0.8288508653640747,0.6171069741249084
38,77,,,0.9937499761581421,0.28633221983909607,,
39,78,,,,,0.8288508653640747,0.6145204305648804
39,79,,,,,0.8288508653640747,0.6216117143630981
39,79,,,0.987500011920929,0.2598707377910614,,
40,80,,,,,0.8288508653640747,0.62010657787323
40,81,,,,,0.8312958478927612,0.6168615818023682
40,81,,,0.987500011920929,0.2617775797843933,,
41,82,,,,,0.8312958478927612,0.6141644716262817
41,83,,,,,0.8264058828353882,0.6161617636680603
41,83,,,1.0,0.24252910912036896,,
42,84,,,,,0.8312958478927612,0.6156216859817505
42,85,,,,,0.8337408304214478,0.6046638488769531
42,85,,,0.9937499761581421,0.25399473309516907,,
43,86,,,,,0.8386307954788208,0.601158618927002
43,87,,,,,0.8337408304214478,0.6032664179801941
43,87,,,1.0,0.2548454999923706,,
44,88,,,,,0.8386307954788208,0.6001907587051392
44,89,,,,,0.8410757780075073,0.5903601050376892
44,89,,,1.0,0.23329775035381317,,
45,90,,,,,0.8435207605361938,0.5855333805084229
45,91,,,,,0.8435207605361938,0.5851259231567383
45,91,,,1.0,0.20750872790813446,,
46,92,,,,,0.8435207605361938,0.5807574987411499
46,93,,,,,0.8435207605361938,0.572293758392334
46,93,,,1.0,0.196964830160141,,
47,94,,,,,0.8410757780075073,0.5679188370704651
47,95,,,,,0.8533007502555847,0.5571312308311462
47,95,,,1.0,0.1967424601316452,,
48,96,,,,,0.8508557677268982,0.5538644194602966
48,97,,,,,0.8655256628990173,0.5405693650245667
48,97,,,0.987500011920929,0.20371131598949432,,
49,98,,,,,0.8679706454277039,0.5359073281288147
49,99,,,,,0.8630806803703308,0.5332713723182678
49,99,,,1.0,0.1930958777666092,,
50,100,0.8630806803703308,0.5332713723182678,,,,
