epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,9,,,,,0.3862300515174866,2.970357894897461
0,9,,,0.18125000596046448,8.404362678527832,,
1,19,,,,,0.11460956931114197,2.102773666381836
1,19,,,0.18828125298023224,3.6253349781036377,,
2,29,,,,,0.3862300515174866,2.0983617305755615
2,29,,,0.15625,2.5218777656555176,,
3,39,,,,,0.1931150257587433,1.7013843059539795
3,39,,,0.15312500298023224,2.2155046463012695,,
4,49,,,,,0.17422334849834442,1.9254813194274902
4,49,,,0.14687499403953552,2.1244542598724365,,
5,59,,,,,0.14483627676963806,2.4280505180358887
5,59,,,0.15625,2.12307071685791,,
6,69,,,,,0.15071368217468262,5.928956031799316
6,69,,,0.15078124403953552,2.687150001525879,,
7,79,,,,,0.12678422033786774,3.707432508468628
7,79,,,0.13359375298023224,2.4724433422088623,,
8,89,,,,,0.19983206689357758,5.4381914138793945
8,89,,,0.15703125298023224,2.6926846504211426,,
9,99,,,,,0.15281276404857635,4.130311489105225
9,99,,,0.13515624403953552,3.04177188873291,,
10,109,,,,,0.13476070761680603,2.7714743614196777
10,109,,,0.13515624403953552,3.182973623275757,,
11,119,,,,,0.07724601030349731,7.085525989532471
11,119,,,0.10468749701976776,2.6794047355651855,,
12,129,,,,,0.07892527431249619,2.841848373413086
12,129,,,0.10390625149011612,2.8644907474517822,,
13,139,,,,,0.07934508472681046,2.3662195205688477
13,139,,,0.10234375298023224,2.784414768218994,,
14,149,,,,,0.07892527431249619,2.350438356399536
14,149,,,0.10390625149011612,2.499976634979248,,
15,159,,,,,0.07892527431249619,2.3341476917266846
15,159,,,0.1015625,2.8632311820983887,,
16,169,,,,,0.07934508472681046,2.3177685737609863
16,169,,,0.10781250149011612,2.49847149848938,,
17,179,,,,,0.07934508472681046,2.3039252758026123
17,179,,,0.10312499850988388,2.5228209495544434,,
18,189,,,,,0.07934508472681046,2.292057514190674
18,189,,,0.09843750298023224,2.557093620300293,,
19,199,,,,,0.07724601030349731,2.2879111766815186
19,199,,,0.10078124701976776,2.7213504314422607,,
20,209,,,,,0.07682619988918304,2.282219409942627
20,209,,,0.10000000149011612,3.5203299522399902,,
21,219,,,,,0.07682619988918304,2.2802464962005615
21,219,,,0.10000000149011612,2.353822946548462,,
22,229,,,,,0.07640638202428818,2.2820122241973877
22,229,,,0.1015625,2.3381505012512207,,
23,239,,,,,0.07640638202428818,2.287785053253174
23,239,,,0.10000000149011612,2.4097189903259277,,
24,249,,,,,0.07640638202428818,2.2967090606689453
24,249,,,0.10000000149011612,2.395005941390991,,
25,259,,,,,0.07640638202428818,2.3072993755340576
25,259,,,0.09921874850988388,2.8077311515808105,,
26,269,,,,,0.07640638202428818,2.3176631927490234
26,269,,,0.10000000149011612,4.0576982498168945,,
27,279,,,,,0.07640638202428818,2.3270206451416016
27,279,,,0.10078124701976776,2.3609683513641357,,
28,289,,,,,0.07682619988918304,2.3351149559020996
28,289,,,0.08906249701976776,2.357745885848999,,
29,299,,,,,0.07682619988918304,2.3414416313171387
29,299,,,0.09921874850988388,3.586909770965576,,
30,309,,,,,0.07682619988918304,2.34627628326416
30,309,,,0.10000000149011612,7.438562870025635,,
31,319,,,,,0.07682619988918304,2.3509521484375
31,319,,,0.10000000149011612,2.5366318225860596,,
32,329,,,,,0.07682619988918304,2.3560385704040527
32,329,,,0.10000000149011612,2.3375372886657715,,
33,339,,,,,0.07682619988918304,2.36110258102417
33,339,,,0.1015625,2.3333001136779785,,
34,349,,,,,0.07682619988918304,2.3666045665740967
34,349,,,0.10000000149011612,2.3304998874664307,,
35,359,,,,,0.07640638202428818,2.371549129486084
35,359,,,0.09687499701976776,2.3300368785858154,,
36,369,,,,,0.07640638202428818,2.3752763271331787
36,369,,,0.10000000149011612,3.6969046592712402,,
37,379,,,,,0.07640638202428818,2.378110408782959
37,379,,,0.10000000149011612,2.32954740524292,,
38,389,,,,,0.07640638202428818,2.379042148590088
38,389,,,0.10000000149011612,2.3311800956726074,,
39,399,,,,,0.07640638202428818,2.3788912296295166
39,399,,,0.10000000149011612,2.333065986633301,,
40,409,,,,,0.07640638202428818,2.377532720565796
40,409,,,0.10000000149011612,2.336334705352783,,
41,419,,,,,0.07682619988918304,2.3747947216033936
41,419,,,0.09765625,2.339224338531494,,
42,429,,,,,0.07682619988918304,2.370117664337158
42,429,,,0.10000000149011612,6.672557830810547,,
43,439,,,,,0.07682619988918304,2.3641018867492676
43,439,,,0.10000000149011612,2.348045587539673,,
44,449,,,,,0.07682619988918304,2.3565433025360107
44,449,,,0.10000000149011612,2.3509726524353027,,
45,459,,,,,0.07682619988918304,2.346109390258789
45,459,,,0.10000000149011612,2.3536994457244873,,
46,469,,,,,0.07682619988918304,2.3336825370788574
46,469,,,0.10000000149011612,2.3549857139587402,,
47,479,,,,,0.07682619988918304,2.3196139335632324
47,479,,,0.09921874850988388,2.3528754711151123,,
48,489,,,,,0.07682619988918304,2.304457902908325
48,489,,,0.10000000149011612,2.3499972820281982,,
49,499,,,,,0.07682619988918304,2.2889223098754883
49,499,,,0.10000000149011612,2.345122814178467,,
50,500,0.1931150257587433,1.7013843059539795,,,,
